"country","iso_code","region","income_group","year","arima_model","forecast_coverage","lower_ci","upper_ci","reported_coverage","delta","lower_delta","upper_delta","within_ci","surviving_infants","missed_immunisations"
"Senegal","SEN","Africa","LMIC",2022,"ARIMA(0,1,0)",0.97,0.807378384601271,0.99,0.9,-0.07,0.0926216153987288,-0.09,TRUE,545212,54521
"Singapore","SGP","Asia","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.985134830900963,0.970967671090148,0.99,0.99,0.00486516909903689,0.0190323289098521,0,TRUE,41317,413
"Singapore","SGP","Asia","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.982126785923075,0.965470445532469,0.99,0.99,0.00787321407692509,0.0245295544675314,0,TRUE,42161,422
"Singapore","SGP","Asia","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.980266966787335,0.962752298300124,0.99,0.99,0.00973303321266494,0.0272477016998763,0,TRUE,42273,423
"Solomon Islands","SLB","Oceania","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.907,0.797393170803034,0.99,0.98,0.0729999999999998,0.182606829196966,-0.01,TRUE,20590,412
"Solomon Islands","SLB","Oceania","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.907,0.797393170803034,0.99,0.95,0.0429999999999998,0.152606829196966,-0.04,TRUE,20794,1040
"Solomon Islands","SLB","Oceania","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.907,0.797393170803034,0.99,0.99,0.0829999999999999,0.192606829196966,0,TRUE,20960,210
"Sierra Leone","SLE","Africa","LIC",2020,"ARIMA(0,1,0)",0.95,0.782661134830797,0.99,0.93,-0.0199999999999999,0.147338865169203,-0.0599999999999999,TRUE,248795,17416
"Sierra Leone","SLE","Africa","LIC",2021,"ARIMA(0,1,0)",0.95,0.713347107365591,0.99,0.94,-0.01,0.226652892634409,-0.05,TRUE,250337,15020
"Sierra Leone","SLE","Africa","LIC",2022,"ARIMA(0,1,0)",0.95,0.660160583446023,0.99,0.92,-0.0299999999999999,0.259839416553977,-0.07,TRUE,251464,20117
"El Salvador","SLV","Americas","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.951843959252576,0.899448610508457,0.99,0.87,-0.0818439592525763,-0.0294486105084569,-0.12,FALSE,101091,13142
"El Salvador","SLV","Americas","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.959824300245832,0.897756065783244,0.99,0.78,-0.179824300245832,-0.117756065783243,-0.21,FALSE,100463,22102
"El Salvador","SLV","Americas","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.959824300245832,0.897756065783244,0.99,0.76,-0.199824300245832,-0.137756065783244,-0.23,FALSE,99449,23868
"San Marino","SMR","Europe","HIC",2020,"ARIMA(1,1,0)",0.92071120439687,0.870463437973622,0.970958970820117,0.92,-0.000711204396869558,0.0495365620263779,-0.050958970820117,TRUE,208,17
"San Marino","SMR","Europe","HIC",2021,"ARIMA(1,1,0)",0.909987354707647,0.854202465863846,0.965772243551448,0.91,1.26452923533416e-05,0.0557975341361542,-0.0557722435514475,TRUE,202,18
"San Marino","SMR","Europe","HIC",2022,"ARIMA(1,1,0)",0.915539950778517,0.848209625202807,0.982870276354227,0.93,0.0144600492214833,0.081790374797193,-0.0528702763542265,TRUE,200,14
"Serbia","SRB","Europe","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9695,0.926149312675665,0.99,0.97,0.000500000000000389,0.0438506873243347,-0.02,TRUE,68298,2049
"Serbia","SRB","Europe","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9695,0.926149312675665,0.99,0.96,-0.00949999999999962,0.0338506873243347,-0.03,TRUE,67352,2694
"Serbia","SRB","Europe","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9695,0.926149312675665,0.99,0.97,0.000500000000000389,0.0438506873243347,-0.02,TRUE,66304,1989
"Sao Tome and Principe","STP","Africa","LMIC",2020,"ARIMA(2,0,2) with non-zero mean",0.970022070843364,0.938401805701322,0.99,0.97,-2.20708433643635e-05,0.0315981942986784,-0.02,TRUE,6149,184
"Sao Tome and Principe","STP","Africa","LMIC",2021,"ARIMA(2,0,2) with non-zero mean",0.978523642790253,0.94669652963731,0.99,0.97,-0.00852364279025286,0.0233034703626902,-0.02,TRUE,6251,188
"Sao Tome and Principe","STP","Africa","LMIC",2022,"ARIMA(2,0,2) with non-zero mean",0.969138200403368,0.915216074125695,0.99,0.97,0.000861799596631907,0.054783925874305,-0.02,TRUE,6300,189
"Suriname","SUR","Americas","UMIC",2020,"ARIMA(0,1,0)",0.81,0.70274183095269,0.91725816904731,0.6,-0.21,-0.10274183095269,-0.31725816904731,FALSE,10946,4378
"Suriname","SUR","Americas","UMIC",2021,"ARIMA(0,1,0)",0.81,0.658314042657988,0.961685957342012,0.81,0,0.151685957342012,-0.151685957342012,TRUE,10983,2087
"Suriname","SUR","Americas","UMIC",2022,"ARIMA(0,1,0)",0.81,0.624223401683248,0.99,0.83,0.0199999999999999,0.205776598316752,-0.16,TRUE,10965,1864
"Slovakia","SVK","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.98,-0.01,-0.01,-0.01,FALSE,55496,1110
"Slovakia","SVK","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.97,-0.02,-0.02,-0.02,FALSE,54129,1624
"Slovakia","SVK","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.97,-0.02,-0.02,-0.02,FALSE,53142,1594
"Slovenia","SVN","Europe","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.979040135101559,0.966381681335375,0.99,0.98,0.000959864898440688,0.0136183186646246,-0.01,TRUE,19093,382
"Slovenia","SVN","Europe","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.978319219610234,0.962488103049769,0.99,0.92,-0.0583192196102339,-0.0424881030497694,-0.07,FALSE,19115,1529
"Slovenia","SVN","Europe","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.977777769301469,0.960410814569241,0.99,0.92,-0.0577777693014694,-0.040410814569241,-0.07,FALSE,18813,1505
"Sweden","SWE","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9895,0.985117387297117,0.99,0.98,-0.00950000000000006,-0.00511738729711719,-0.01,FALSE,112137,2243
"Sweden","SWE","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9895,0.985117387297117,0.99,0.98,-0.00950000000000006,-0.00511738729711719,-0.01,FALSE,113135,2263
"Sweden","SWE","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9895,0.985117387297117,0.99,0.96,-0.0295000000000001,-0.0251173872971172,-0.03,FALSE,113902,4556
"Eswatini","SWZ","Africa","LMIC",2020,"ARIMA(0,1,0)",0.96,0.937068537766195,0.982931462233805,0.87,-0.09,-0.0670685377661954,-0.112931462233805,FALSE,28232,3670
"Eswatini","SWZ","Africa","LMIC",2021,"ARIMA(0,1,0)",0.96,0.927570015103907,0.99,0.86,-0.1,-0.0675700151039071,-0.13,FALSE,27914,3908
"Eswatini","SWZ","Africa","LMIC",2022,"ARIMA(0,1,0)",0.96,0.920281542319204,0.99,0.99,0.03,0.0697184576807964,0,TRUE,27540,275
"Seychelles","SYC","Africa","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9885,0.981319719990517,0.99,0.99,0.00150000000000017,0.00868028000948307,0,TRUE,1651,17
"Seychelles","SYC","Africa","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9885,0.981319719990517,0.99,0.99,0.00150000000000017,0.00868028000948307,0,TRUE,1625,16
"Seychelles","SYC","Africa","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9885,0.981319719990517,0.99,0.99,0.00150000000000017,0.00868028000948307,0,TRUE,1595,16
"Syrian Arab Republic","SYR","Asia","LIC",2020,"ARIMA(0,1,0)",0.72,0.603785008485656,0.836214991514344,0.65,-0.07,0.0462149915143437,-0.186214991514344,TRUE,399455,139809
"Syrian Arab Republic","SYR","Asia","LIC",2021,"ARIMA(0,1,0)",0.72,0.555647182849341,0.884352817150659,0.65,-0.07,0.094352817150659,-0.234352817150659,TRUE,419954,146984
"Syrian Arab Republic","SYR","Asia","LIC",2022,"ARIMA(0,1,0)",0.72,0.518709730095971,0.921290269904029,0.64,-0.08,0.121290269904029,-0.281290269904029,TRUE,440207,158475
"Chad","TCD","Africa","LIC",2020,"ARIMA(0,1,0)",0.65,0.53465868310091,0.76534131689909,0.69,0.0399999999999999,0.15534131689909,-0.0753413168990901,TRUE,691134,214252
"Chad","TCD","Africa","LIC",2021,"ARIMA(0,1,0)",0.65,0.486882745339334,0.813117254660666,0.73,0.08,0.243117254660666,-0.0831172546606662,TRUE,706141,190658
"Chad","TCD","Africa","LIC",2022,"ARIMA(0,1,0)",0.65,0.450222978918873,0.849777021081127,0.74,0.09,0.289777021081127,-0.109777021081127,TRUE,727088,189043
"Togo","TGO","Africa","LIC",2020,"ARIMA(0,1,0)",0.9,0.786960031288414,0.99,0.87,-0.03,0.0830399687115863,-0.12,TRUE,262499,34125
"Togo","TGO","Africa","LIC",2021,"ARIMA(0,1,0)",0.9,0.740137343157844,0.99,0.88,-0.02,0.139862656842156,-0.11,TRUE,265319,31838
"Togo","TGO","Africa","LIC",2022,"ARIMA(0,1,0)",0.9,0.704209030905536,0.99,0.88,-0.02,0.175790969094464,-0.11,TRUE,268452,32214
"Thailand","THA","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.985481993829182,0.99,0.99,0,0.00451800617081821,0,TRUE,651913,6519
"Thailand","THA","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.983610574398344,0.99,0.99,0,0.00638942560165645,0,TRUE,640380,6404
"Thailand","THA","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.982174583763233,0.99,0.99,0,0.0078254162367668,0,TRUE,627364,6274
"Tajikistan","TJK","Asia","LMIC",2020,"ARIMA(0,1,0)",0.98,0.939780441136516,0.99,0.98,0,0.0402195588634843,-0.01,TRUE,256324,5126
"Tajikistan","TJK","Asia","LMIC",2021,"ARIMA(0,1,0)",0.98,0.923120954382598,0.99,0.97,-0.01,0.0468790456174024,-0.02,TRUE,254611,7638
"Tajikistan","TJK","Asia","LMIC",2022,"ARIMA(0,1,0)",0.98,0.910337680590438,0.99,0.98,0,0.0696623194095619,-0.01,TRUE,253849,5077
"Turkmenistan","TKM","Asia","UMIC",2020,"ARIMA(0,1,1)",0.989513050982922,0.970707775600024,0.99,0.99,0.000486949017077576,0.0192922243999757,0,TRUE,135140,1351
"Turkmenistan","TKM","Asia","UMIC",2021,"ARIMA(0,1,1)",0.989513050982922,0.969724337271778,0.99,0.99,0.000486949017077576,0.0202756627282216,0,TRUE,132864,1329
"Turkmenistan","TKM","Asia","UMIC",2022,"ARIMA(0,1,1)",0.989513050982922,0.96878751122019,0.99,0.99,0.000486949017077576,0.02121248877981,0,TRUE,129706,1297
"Tonga","TON","Oceania","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9855,0.963040164787557,0.99,0.99,0.00450000000000006,0.0269598352124432,0,TRUE,2425,24
"Tonga","TON","Oceania","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9855,0.963040164787557,0.99,0.99,0.00450000000000006,0.0269598352124432,0,TRUE,2434,24
"Tonga","TON","Oceania","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9855,0.963040164787557,0.99,0.99,0.00450000000000006,0.0269598352124432,0,TRUE,2436,24
"Trinidad and Tobago","TTO","Americas","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.95,0.892769334271304,0.99,0.98,0.0300000000000002,0.0872306657286961,-0.01,TRUE,17880,358
"Trinidad and Tobago","TTO","Americas","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.95,0.892769334271304,0.99,0.95,2.22044604925031e-16,0.0572306657286961,-0.04,TRUE,17585,879
"Trinidad and Tobago","TTO","Americas","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.95,0.892769334271304,0.99,0.97,0.0200000000000002,0.0772306657286961,-0.02,TRUE,17199,516
"Tunisia","TUN","Africa","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.983801580765353,0.969717651321224,0.99,0.99,0.00619841923464748,0.0202823486787764,0,TRUE,199762,1998
"Tunisia","TUN","Africa","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.982307466373419,0.963629295593625,0.99,0.99,0.00769253362658129,0.0263707044063751,0,TRUE,194998,1950
"Tunisia","TUN","Africa","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.982307466373419,0.963629295593625,0.99,0.99,0.00769253362658129,0.0263707044063751,0,TRUE,190468,1905
"Turkiye","TUR","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.89995739309189,0.99,0.99,0,0.0900426069081096,0,TRUE,1256368,12564
"Turkiye","TUR","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.862660524119122,0.99,0.95,-0.04,0.0873394758808779,-0.04,TRUE,1236527,61826
"Turkiye","TUR","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.834041629989202,0.99,0.99,0,0.155958370010798,0,TRUE,1228626,12286
"Tuvalu","TUV","Oceania","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.986000000000055,0.958723088170534,0.99,0.99,0.00399999999994471,0.0312769118294662,0,TRUE,258,3
"Tuvalu","TUV","Oceania","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.986000000000055,0.958723088170534,0.99,0.99,0.00399999999994471,0.0312769118294662,0,TRUE,259,3
"Tuvalu","TUV","Oceania","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.986000000000055,0.958723088170534,0.99,0.99,0.00399999999994471,0.0312769118294662,0,TRUE,261,3
"United Republic of Tanzania","TZA","Africa","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.920699201838102,0.866474482471619,0.974923921204585,0.88,-0.0406992018381022,0.0135255175283809,-0.0949239212045853,TRUE,2194167,263300
"United Republic of Tanzania","TZA","Africa","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.927830693087275,0.862664373539877,0.99,0.83,-0.0978306930872751,-0.0326643735398771,-0.16,FALSE,2235407,380019
"United Republic of Tanzania","TZA","Africa","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.932584147429627,0.863107340951865,0.99,0.91,-0.0225841474296274,0.0468926590481347,-0.08,TRUE,2282224,205400
"Uganda","UGA","Africa","LIC",2020,"ARIMA(1,1,0) with drift",0.981836753707606,0.923415176275808,0.99,0.94,-0.0418367537076059,0.0165848237241916,-0.05,TRUE,1608556,96513
"Uganda","UGA","Africa","LIC",2021,"ARIMA(1,1,0) with drift",0.980951971698076,0.920183025118312,0.99,0.97,-0.0109519716980756,0.049816974881688,-0.02,TRUE,1642190,49266
"Uganda","UGA","Africa","LIC",2022,"ARIMA(1,1,0) with drift",0.99,0.919774366987973,0.99,0.94,-0.05,0.0202256330120274,-0.05,TRUE,1668269,100096
"Uruguay","URY","Americas","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9795,0.947404556241179,0.99,0.98,0.000500000000000278,0.0325954437588207,-0.01,TRUE,35313,706
"Uruguay","URY","Americas","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9795,0.947404556241179,0.99,0.98,0.000500000000000278,0.0325954437588207,-0.01,TRUE,35747,715
"Uruguay","URY","Americas","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9795,0.947404556241179,0.99,0.99,0.0105000000000003,0.0425954437588207,0,TRUE,35490,355
"United States","USA","Americas","HIC",2020,"ARIMA(0,1,0)",0.97,0.955773960438092,0.984226039561908,0.97,0,0.0142260395619083,-0.0142260395619083,TRUE,3653213,109596
"United States","USA","Americas","HIC",2021,"ARIMA(0,1,0)",0.97,0.949881341912693,0.99,0.97,0,0.0201186580873068,-0.02,TRUE,3705532,111166
"United States","USA","Americas","HIC",2022,"ARIMA(0,1,0)",0.97,0.94535977668829,0.99,0.98,0.01,0.03464022331171,-0.01,TRUE,3710714,74214
"Uzbekistan","UZB","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.986499999999963,0.968207616845033,0.99,0.96,-0.026499999999963,-0.00820761684503268,-0.03,FALSE,822981,32919
"Uzbekistan","UZB","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.986499999999963,0.968207616845033,0.99,0.99,0.00350000000003703,0.0217923831549673,0,TRUE,794642,7946
"Uzbekistan","UZB","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.986499999999963,0.968207616845033,0.99,0.99,0.00350000000003703,0.0217923831549673,0,TRUE,768382,7684
"Saint Vincent and the Grenadines","VCT","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.988,0.97774648048419,0.99,0.99,0.00200000000000011,0.0122535195158104,0,TRUE,1355,14
"Saint Vincent and the Grenadines","VCT","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.988,0.97774648048419,0.99,0.97,-0.0179999999999999,-0.00774648048418958,-0.02,FALSE,1334,40
"Saint Vincent and the Grenadines","VCT","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.988,0.97774648048419,0.99,0.97,-0.0179999999999999,-0.00774648048418958,-0.02,FALSE,1310,39
"Venezuela (Bolivarian Republic of)","VEN","Americas","",2020,"ARIMA(0,0,1) with non-zero mean",0.888974594085828,0.764364412002695,0.99,0.73,-0.158974594085828,-0.0343644120026947,-0.26,FALSE,459591,124090
"Venezuela (Bolivarian Republic of)","VEN","Americas","",2021,"ARIMA(0,0,1) with non-zero mean",0.882099827480204,0.736858652217061,0.99,0.73,-0.152099827480204,-0.00685865221706128,-0.26,FALSE,445578,120306
"Venezuela (Bolivarian Republic of)","VEN","Americas","",2022,"ARIMA(0,0,1) with non-zero mean",0.882099827480204,0.736858652217061,0.99,0.73,-0.152099827480204,-0.00685865221706128,-0.26,FALSE,432686,116825
"Viet Nam","VNM","Asia","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.980945459354447,0.873886867941081,0.99,0.96,-0.0209454593544469,0.0861131320589195,-0.03,TRUE,1466021,58641
"Viet Nam","VNM","Asia","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.945364121212197,0.822629411636438,0.99,0.87,-0.0753641212121967,0.047370588363562,-0.12,TRUE,1440888,187315
"Viet Nam","VNM","Asia","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.945364121212197,0.822629411636438,0.99,0.92,-0.0253641212121967,0.097370588363562,-0.07,TRUE,1423035,113843
"Vanuatu","VUT","Oceania","LMIC",2020,"ARIMA(0,1,0)",0.96,0.918542872222826,0.99,0.84,-0.12,-0.078542872222826,-0.15,FALSE,9162,1466
"Vanuatu","VUT","Oceania","LMIC",2021,"ARIMA(0,1,0)",0.96,0.901370767640486,0.99,0.71,-0.25,-0.191370767640486,-0.28,FALSE,9228,2676
"Vanuatu","VUT","Oceania","LMIC",2022,"ARIMA(0,1,0)",0.96,0.88819414835406,0.99,0.83,-0.13,-0.0581941483540596,-0.16,FALSE,9308,1582
"Samoa","WSM","Oceania","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.8655,0.630607538057214,0.99,0.99,0.1245,0.359392461942786,0,TRUE,5877,59
"Samoa","WSM","Oceania","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.8655,0.630607538057214,0.99,0.96,0.0945000000000001,0.329392461942786,-0.03,TRUE,5901,236
"Samoa","WSM","Oceania","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.8655,0.630607538057214,0.99,0.97,0.1045,0.339392461942786,-0.02,TRUE,5944,178
"Yemen","YEM","Asia","LIC",2020,"ARIMA(0,0,1) with non-zero mean",0.844474129914005,0.769054028291573,0.919894231536437,0.83,-0.0144741299140051,0.0609459717084271,-0.0898942315364373,TRUE,972080,165254
"Yemen","YEM","Asia","LIC",2021,"ARIMA(0,0,1) with non-zero mean",0.817122510734262,0.71488720112439,0.919357820344133,0.82,0.00287748926573828,0.10511279887561,-0.0993578203441335,TRUE,970075,174614
"Yemen","YEM","Asia","LIC",2022,"ARIMA(0,0,1) with non-zero mean",0.817122510734262,0.71488720112439,0.919357820344133,0.85,0.0328774892657383,0.13511279887561,-0.0693578203441335,TRUE,969803,145470
"South Africa","ZAF","Africa","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.862965991011707,0.768733774886636,0.957198207136778,0.88,0.0170340089882932,0.111266225113364,-0.0771982071367781,TRUE,1172109,140653
"South Africa","ZAF","Africa","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.844528222819942,0.73370583084267,0.955350614797214,0.91,0.065471777180058,0.17629416915733,-0.0453506147972135,TRUE,1149260,103433
"South Africa","ZAF","Africa","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.844528222819942,0.73370583084267,0.955350614797214,0.87,0.025471777180058,0.13629416915733,-0.0853506147972135,TRUE,1127365,146557
"Zambia","ZMB","Africa","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.93280034271987,0.883309001683408,0.982291683756333,0.88,-0.0528003427198702,-0.00330900168340753,-0.102291683756333,FALSE,638202,76584
"Zambia","ZMB","Africa","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.92991058400691,0.871237297713374,0.988583870300445,0.94,0.0100894159930904,0.0687627022866264,-0.0485838703004455,TRUE,649282,38957
"Zambia","ZMB","Africa","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.92991058400691,0.871237297713374,0.988583870300445,0.86,-0.0699105840069095,-0.0112372977133736,-0.128583870300445,FALSE,661373,92592
"Zimbabwe","ZWE","Africa","LMIC",2020,"ARIMA(0,1,0)",0.94,0.884928470990687,0.99,0.93,-0.0099999999999999,0.0450715290093131,-0.0599999999999999,TRUE,471214,32985
"Zimbabwe","ZWE","Africa","LMIC",2021,"ARIMA(0,1,0)",0.94,0.862117096774406,0.99,0.93,-0.0099999999999999,0.067882903225594,-0.0599999999999999,TRUE,473570,33150
"Zimbabwe","ZWE","Africa","LMIC",2022,"ARIMA(0,1,0)",0.94,0.844613313705367,0.99,0.93,-0.0099999999999999,0.0853866862946335,-0.0599999999999999,TRUE,475650,33296
